image,x1,y1,x2,y2,object_type,object_id,bx,by,bw,bh
Beverly_hills158.png,398,413,472,481,Car,0,0.268229167,0.503306878,0.055803570999999996,0.08862433900000001
Beverly_hills158.png,433,416,498,469,Car,0,0.298735119,0.517195767,0.048363095,0.068783069
Beverly_hills158.png,487,415,540,456,Car,0,0.342633929,0.523148148,0.039434524,0.054232804
Beverly_hills158.png,928,407,976,495,Pedestrian,6,0.6726190479999999,0.481481481,0.035714286,0.116402116
Beverly_hills158.png,972,400,1025,506,Pedestrian,6,0.703497024,0.46031746,0.039434524,0.14021164
Beverly_hills158.png,1150,402,1201,515,Pedestrian,6,0.837797619,0.45833333299999995,0.037202381,0.149470899
Beverly_hills158.png,715,185,768,263,Traffic Lights,5,0.512276786,0.194444444,0.039434524,0.103174603
Beverly_hills158.png,760,184,826,253,Street Sign,1,0.5409226189999999,0.199074074,0.049107143,0.09126984099999999
Beverly_hills158.png,213,288,266,368,Traffic Lights,5,0.138764881,0.329365079,0.039434524,0.105820106
Beverly_hills158.png,641,274,672,299,Flag,8,0.46540178600000004,0.347222222,0.023065476,0.033068783
Beverly_hills158.png,711,278,741,305,Flag,8,0.517857143,0.349867725,0.022321429,0.035714286
Beverly_hills158.png,285,75,430,205,Palm Tree,2,0.158110119,0.01521164,0.107886905,0.17063492100000002
Beverly_hills158.png,390,137,507,221,Palm Tree,2,0.24776785699999998,0.125661376,0.086309524,0.111111111
Beverly_hills158.png,445,189,546,254,Palm Tree,2,0.294642857,0.208333333,0.074404762,0.085978836
Beverly_hills158.png,495,250,565,295,Palm Tree,2,0.34337797600000003,0.300925926,0.051339286,0.05952381
Beverly_hills158.png,784,58,944,223,Palm Tree,2,0.524553571,-0.032407407,0.11904761900000001,0.21825396800000002
Beverly_hills158.png,785,223,785,223,Palm Tree,2,0.5840773810000001,0.294973545,0.0,0.0
Beverly_hills170.png,811,447,1033,602,Car,0,0.5215773810000001,0.488756614,0.165178571,0.205026455
Beverly_hills170.png,865,419,1055,524,Car,0,0.572544643,0.48478836,0.142113095,0.13888888900000002
Beverly_hills170.png,1139,416,1279,519,Car,0,0.795386905,0.483465608,0.10416666699999999,0.136243386
Beverly_hills170.png,571,426,737,563,Car,0,0.363095238,0.47420634899999997,0.123511905,0.18121693100000003
Beverly_hills170.png,122,399,336,548,Car,0,0.011904762,0.428571429,0.15922619,0.198412698
Beverly_hills170.png,302,417,386,491,Car,0,0.193452381,0.502645503,0.0625,0.097883598
Beverly_hills170.png,351,426,425,483,Car,0,0.23325892899999998,0.527116402,0.055803570999999996,0.075396825
Beverly_hills170.png,382,416,457,477,Car,0,0.25744047600000003,0.509920635,0.055059524000000006,0.080687831
Beverly_hills170.png,471,429,515,460,Car,0,0.335193452,0.546957672,0.031994048,0.041005291
Beverly_hills170.png,603,417,642,450,Car,0,0.43489583299999995,0.529761905,0.029017857,0.04365079400000001
Beverly_hills170.png,843,429,928,488,Car,0,0.5956101189999999,0.5277777779999999,0.063244048,0.079365079
Beverly_hills170.png,808,435,884,491,Car,0,0.573660714,0.540343915,0.056547619,0.07275132299999999
Beverly_hills170.png,765,421,834,483,Car,0,0.543526786,0.515873016,0.051339286,0.082010582
Beverly_hills170.png,717,43,795,158,Traffic Lights,5,0.505208333,-0.017857143,0.058035714,0.15211640199999998
Beverly_hills170.png,1071,436,1133,522,Street Sign,1,0.7745535709999999,0.51984127,0.046130952,0.113756614
Beverly_hills170.png,795,13,981,171,Palm Tree,2,0.523065476,-0.085978836,0.13839285699999998,0.20899470899999997
Beverly_hills170.png,761,177,870,259,Palm Tree,2,0.52641369,0.18121693100000003,0.08110119,0.108465608
Beverly_hills170.png,226,57,401,215,Palm Tree,2,0.103794643,-0.027777778,0.130208333,0.20899470899999997
Beverly_hills170.png,360,154,495,264,Palm Tree,2,0.217261905,0.130952381,0.101190476,0.14550264599999999
Beverly_hills170.png,617,196,659,230,Flag,8,0.443452381,0.23809523800000001,0.03125,0.044973545
Beverly_hills170.png,744,169,791,211,Flag,8,0.536830357,0.195767196,0.034970238,0.055555556
Beverly_hills164.png,554,429,768,605,Car,0,0.333705357,0.451058201,0.15848214300000002,0.232804233
Beverly_hills164.png,728,432,827,509,Car,0,0.505580357,0.51984127,0.073660714,0.103174603
Beverly_hills164.png,721,422,792,486,Car,0,0.510044643,0.515873016,0.052827381,0.084656085
Beverly_hills164.png,992,443,1221,579,Car,0,0.652901786,0.496031746,0.170386905,0.17989418
Beverly_hills164.png,1104,444,1326,652,Car,0,0.739955357,0.44973545,0.164434524,0.275132275
Beverly_hills164.png,860,427,1064,563,Car,0,0.564732143,0.47619047600000003,0.15178571400000002,0.17989418
Beverly_hills164.png,368,423,477,503,Car,0,0.234002976,0.506613757,0.08110119,0.105820106
Beverly_hills164.png,88,415,252,548,Car,0,0.004464286,0.462301587,0.12202381,0.175925926
Beverly_hills164.png,13,429,126,557,Car,0,-0.032366071,0.484126984,0.08407738099999999,0.16931216899999998
Beverly_hills164.png,445,422,499,472,Car,0,0.311755952,0.526455026,0.040178571,0.066137566
Beverly_hills164.png,494,410,582,483,Minivan,4,0.33556547600000003,0.494047619,0.06547619,0.09656084699999999
Beverly_hills164.png,566,426,637,481,Car,0,0.394717262,0.528439153,0.052827381,0.07275132299999999
Beverly_hills164.png,679,292,718,341,Traffic Lights,5,0.490699405,0.35383597899999997,0.029017857,0.064814815
Beverly_hills164.png,812,360,854,403,Traffic Lights,5,0.589285714,0.447751323,0.03125,0.056878307
Beverly_hills164.png,378,363,410,406,Traffic Lights,5,0.269345238,0.45171957700000004,0.023809524,0.056878307
Beverly_hills164.png,736,316,798,341,Street Sign,1,0.5252976189999999,0.40079365100000003,0.046130952,0.034391534
Beverly_hills164.png,321,258,410,290,Street Sign,1,0.205729167,0.321428571,0.066220238,0.042328042
Beverly_hills164.png,330,426,352,476,Pedestrian,6,0.236979167,0.529761905,0.017113095,0.067460317
Beverly_hills164.png,312,422,336,478,Pedestrian,6,0.223958333,0.523148148,0.017857143,0.07275132299999999
Beverly_hills164.png,294,419,326,481,Pedestrian,6,0.20684523800000001,0.51521164,0.023809524,0.080687831
Beverly_hills164.png,223,421,262,486,Pedestrian,6,0.15215773800000001,0.513888889,0.029017857,0.085978836
Beverly_hills164.png,869,9,1064,77,Palm Tree,2,0.574032738,-0.033068783,0.14508928599999998,0.08994709
Beverly_hills164.png,773,151,864,238,Palm Tree,2,0.54203869,0.14153439199999998,0.067708333,0.116402116
Beverly_hills164.png,390,151,512,235,Palm Tree,2,0.24441964300000002,0.146164021,0.091517857,0.10978836
Beverly_hills164.png,2,142,157,253,Palm Tree,2,-0.056175595,0.116402116,0.11532738099999999,0.14550264599999999
Beverly_hills164.png,625,254,664,291,Flag,8,0.451264881,0.310846561,0.029017857,0.05026455
Beverly_hills399.png,655,433,740,517,Car,0,0.45535714299999996,0.519179894,0.063988095,0.10978836
Beverly_hills399.png,525,429,617,506,Car,0,0.35714285700000004,0.515873016,0.06845238099999999,0.103174603
Beverly_hills399.png,432,423,512,488,Car,0,0.292782738,0.5165343920000001,0.058779762,0.085978836
Beverly_hills399.png,304,434,423,510,Car,0,0.18191964300000002,0.523809524,0.08854166699999999,0.100529101
Beverly_hills399.png,25,413,263,569,Car,0,-0.068824405,0.444444444,0.176339286,0.206349206
Beverly_hills399.png,726,436,779,475,Car,0,0.520089286,0.550925926,0.040178571,0.051587302
Beverly_hills399.png,527,284,566,329,Traffic Lights,5,0.37760416700000005,0.345899471,0.029017857,0.05952381
Beverly_hills399.png,640,287,674,332,Traffic Lights,5,0.46428571399999996,0.349867725,0.025297619,0.05952381
Beverly_hills399.png,816,354,846,395,Traffic Lights,5,0.595982143,0.443121693,0.022321429,0.052910053
Beverly_hills399.png,844,348,877,396,Traffic Lights,5,0.6153273810000001,0.42989418,0.025297619,0.063492063
Beverly_hills399.png,956,298,1013,369,Traffic Lights,5,0.6908482140000001,0.34920634899999997,0.042410714,0.092592593
Beverly_hills399.png,417,314,478,392,Flag,8,0.287574405,0.365079365,0.045386905,0.103174603
Beverly_hills399.png,384,303,453,368,Flag,8,0.260044643,0.359126984,0.051339286,0.085978836
Beverly_hills399.png,352,283,412,368,Flag,8,0.240327381,0.319444444,0.044642857,0.112433862
Beverly_hills399.png,321,278,399,374,Flag,8,0.20982142899999998,0.306216931,0.058035714,0.125661376
Beverly_hills399.png,1076,69,1306,151,Street Sign,1,0.716145833,0.038359788,0.170386905,0.108465608
Beverly_hills399.png,1190,250,1284,342,Street Sign,1,0.8504464290000001,0.26984127,0.069940476,0.12169312199999999
Beverly_hills399.png,0,250,99,293,Street Sign,1,-0.03608631,0.30423280399999997,0.073660714,0.055555556
Beverly_hills399.png,967,427,1041,535,Street Sign,1,0.692708333,0.49537037,0.055059524000000006,0.14153439199999998
Beverly_hills399.png,718,142,787,204,Palm Tree,2,0.5085565479999999,0.146825397,0.051339286,0.082010582
Beverly_hills399.png,736,97,819,166,Palm Tree,2,0.5174851189999999,0.083994709,0.061755952,0.09126984099999999
Beverly_hills399.png,722,37,815,111,Palm Tree,2,0.502604167,0.0,0.069196429,0.097883598
Beverly_hills399.png,336,35,433,94,Palm Tree,2,0.21465773800000001,0.006613757,0.07217261900000001,0.079365079
Beverly_hills399.png,290,48,381,122,Palm Tree,2,0.18266369,0.013888889,0.067708333,0.099206349
Beverly_hills399.png,329,102,415,164,Palm Tree,2,0.21391369,0.093915344,0.063244048,0.082010582
Beverly_hills399.png,679,189,743,233,Street Lamp,3,0.48139881,0.222222222,0.047619048,0.058201058
Beverly_hills399.png,682,267,733,298,Street Lamp,3,0.488467262,0.332671958,0.037946429,0.041005291
Beverly_hills399.png,318,219,374,253,Street Lamp,3,0.21577381,0.269179894,0.041666667000000004,0.04365079400000001
Beverly_hills428.png,755,413,854,506,Car,0,0.525669643,0.48611111100000004,0.073660714,0.12301587300000001
Beverly_hills428.png,631,425,710,507,Car,0,0.44084821399999996,0.509259259,0.058779762,0.108465608
Beverly_hills428.png,655,420,722,483,Car,0,0.46316964299999996,0.51521164,0.04985119,0.083333333
Beverly_hills428.png,323,410,503,556,Car,0,0.17410714300000002,0.44576719600000003,0.133928571,0.193121693
Beverly_hills428.png,188,407,378,537,Car,0,0.069196429,0.454365079,0.141369048,0.17063492100000002
Beverly_hills428.png,465,417,539,476,Car,0,0.318452381,0.512566138,0.055059524000000006,0.078042328
Beverly_hills428.png,550,413,615,467,Car,0,0.38578869,0.511904762,0.048363095,0.071428571
Beverly_hills428.png,581,427,630,465,Car,0,0.415178571,0.541005291,0.035714286,0.05026455
Beverly_hills428.png,1209,30,1340,205,Street Sign,1,0.8515625,-0.07473545,0.097470238,0.23148148100000002
Beverly_hills428.png,1270,358,1324,413,Street Sign,1,0.925595238,0.438492063,0.040178571,0.07275132299999999
Beverly_hills372.png,772,439,854,504,Car,0,0.543526786,0.537698413,0.061755952,0.085978836
Beverly_hills372.png,710,426,749,466,Car,0,0.5148809520000001,0.538359788,0.02827381,0.052910053
Beverly_hills372.png,114,401,321,478,Car,0,0.008928571,0.481481481,0.15327381,0.100529101
Beverly_hills372.png,178,397,349,469,Car,0,0.068824405,0.47751322799999996,0.12723214300000002,0.095238095
Beverly_hills372.png,644,432,660,457,Pedestrian,6,0.47395833299999995,0.55489418,0.011904762,0.033068783
Beverly_hills372.png,1029,436,1214,507,Car,0,0.696800595,0.529761905,0.13764881,0.093915344
Beverly_hills372.png,951,433,1096,486,Car,0,0.65327381,0.539021164,0.10863095199999999,0.07010582
Beverly_hills372.png,920,435,1029,480,Car,0,0.644717262,0.545634921,0.08110119,0.05952381
Beverly_hills372.png,882,436,967,474,Car,0,0.624627976,0.5515873020000001,0.063244048,0.05026455
Beverly_hills414.png,817,403,1043,588,Car,0,0.523809524,0.41071428600000004,0.16815476199999999,0.244708995
Beverly_hills414.png,895,421,1125,508,Car,0,0.58110119,0.498677249,0.171130952,0.116402116
Beverly_hills414.png,1087,428,1327,613,Car,0,0.7194940479999999,0.443783069,0.17857142899999998,0.244708995
Beverly_hills414.png,551,390,813,638,Car,0,0.313616071,0.351851852,0.19419642899999998,0.328042328
Beverly_hills414.png,254,415,512,632,Car,0,0.092633929,0.404761905,0.192708333,0.288359788
Beverly_hills414.png,437,408,585,560,Car,0,0.27008928600000004,0.44047619,0.11011904800000001,0.20105820100000002
Beverly_hills414.png,17,404,343,729,Car,0,-0.10863095199999999,0.321428571,0.242559524,0.428571429
Beverly_hills414.png,617,282,650,325,Traffic Lights,5,0.44754464299999996,0.34457672,0.024553571,0.056878307
Beverly_hills414.png,716,282,756,331,Traffic Lights,5,0.51860119,0.340608466,0.029761905,0.064814815
Beverly_hills414.png,900,351,928,393,Traffic Lights,5,0.659970238,0.436507937,0.020833333,0.055555556
Beverly_hills414.png,1050,340,1085,393,Traffic Lights,5,0.768229167,0.41468254,0.026041667,0.07010582
Beverly_hills414.png,1243,226,1307,352,Traffic Lights,5,0.901041667,0.21560846600000003,0.047619048,0.166666667
Beverly_hills414.png,231,281,348,320,Street Sign,1,0.12909226199999999,0.345899471,0.087053571,0.051587302
Beverly_hills414.png,788,332,870,361,Street Sign,1,0.5554315479999999,0.421296296,0.061755952,0.038359788
Beverly_hills414.png,875,18,976,133,Palm Tree,2,0.613467262,-0.052248677,0.07514881,0.15211640199999998
Beverly_hills414.png,769,7,905,69,Palm Tree,2,0.5226934520000001,-0.032407407,0.100446429,0.083333333
Beverly_hills414.png,377,89,437,152,Palm Tree,2,0.258928571,0.077380952,0.044642857,0.083333333
Beverly_hills414.png,363,131,430,190,Palm Tree,2,0.24590773800000001,0.133597884,0.04985119,0.079365079
Beverly_hills414.png,767,214,819,242,Street Lamp,3,0.552083333,0.264550265,0.038690476,0.037037037
Beverly_hills414.png,317,111,382,154,Street Lamp,3,0.211681548,0.12037037,0.048363095,0.055555556
Beverly_hills414.png,134,420,211,474,Car,0,0.070684524,0.521164021,0.058035714,0.071428571
Beverly_hills400.png,677,414,886,583,Car,0,0.42708333299999995,0.435846561,0.154761905,0.22354497399999998
Beverly_hills400.png,842,436,987,557,Car,0,0.572544643,0.498015873,0.107886905,0.16005291
Beverly_hills400.png,643,421,737,513,Car,0,0.444568452,0.496031746,0.069196429,0.12169312199999999
Beverly_hills400.png,551,419,632,479,Car,0,0.38058035700000004,0.515873016,0.060267857,0.079365079
Beverly_hills400.png,456,419,600,528,Car,0,0.28571428600000004,0.483465608,0.107142857,0.144179894
Beverly_hills400.png,348,408,455,487,Car,0,0.21986607100000002,0.488756614,0.079613095,0.104497354
Beverly_hills400.png,21,376,259,548,Car,0,-0.07217261900000001,0.383597884,0.177083333,0.227513228
Beverly_hills400.png,903,407,1012,461,Car,0,0.6320684520000001,0.503968254,0.08110119,0.071428571
Beverly_hills400.png,607,420,660,462,Car,0,0.43266369,0.5277777779999999,0.039434524,0.055555556
Beverly_hills400.png,1173,413,1244,531,Pedestrian,6,0.846354167,0.470238095,0.052827381,0.154761905
Beverly_hills400.png,1031,390,1087,517,Pedestrian,6,0.746279762,0.431878307,0.041666667000000004,0.167989418
Beverly_hills400.png,980,401,1027,513,Pedestrian,6,0.7116815479999999,0.455687831,0.034970238,0.149470899
Beverly_hills400.png,1022,463,1064,530,Fire Hydrant,7,0.744791667,0.5681216929999999,0.03125,0.08862433900000001
Beverly_hills400.png,697,92,764,155,Palm Tree,2,0.49441964299999996,0.081349206,0.04985119,0.083333333
Beverly_hills400.png,735,153,786,187,Street Lamp,3,0.527529762,0.17989418,0.038690476,0.044973545
Beverly_hills400.png,608,326,635,364,Traffic Lights,5,0.44233631,0.40740740700000005,0.020089286,0.05026455
Beverly_hills400.png,666,337,690,372,Traffic Lights,5,0.48735119,0.423941799,0.017857143,0.046296295999999994
Beverly_hills400.png,886,342,913,385,Traffic Lights,5,0.6491815479999999,0.42526455,0.020089286,0.056878307
Beverly_hills366.png,567,406,851,659,Car,0,0.316220238,0.369708995,0.211309524,0.334656085
Beverly_hills366.png,36,412,449,695,Car,0,-0.126860119,0.359126984,0.307291667,0.374338624
Beverly_hills366.png,469,365,612,501,Minivan,4,0.295758929,0.39285714299999996,0.10639881,0.17989418
Beverly_hills366.png,386,138,453,186,Palm Tree,2,0.263392857,0.15211640199999998,0.049107143,0.063492063
Beverly_hills366.png,525,175,587,229,Palm Tree,2,0.368675595,0.197089947,0.045386905,0.071428571
Beverly_hills366.png,483,193,538,233,Palm Tree,2,0.339657738,0.23015873,0.040922619,0.052910053
Beverly_hills366.png,442,198,489,234,Palm Tree,2,0.311383929,0.23809523800000001,0.034970238,0.047619048
Beverly_hills366.png,487,250,534,292,Palm Tree,2,0.345610119,0.302910053,0.034970238,0.055555556
Beverly_hills366.png,539,254,577,285,Palm Tree,2,0.386904762,0.317460317,0.02827381,0.03968254
Beverly_hills366.png,550,272,595,302,Palm Tree,2,0.392485119,0.33994709,0.033482143,0.03968254
Beverly_hills366.png,590,257,619,284,Palm Tree,2,0.428943452,0.322089947,0.021577381,0.035714286
Beverly_hills366.png,834,213,889,252,Street Lamp,3,0.600074405,0.255952381,0.040922619,0.051587302
Beverly_hills366.png,690,266,734,298,Street Lamp,3,0.49702381,0.332010582,0.032738095,0.042328042
Beverly_hills366.png,657,331,684,362,Traffic Lights,5,0.47879464299999996,0.41666666700000005,0.020089286,0.042328042
Beverly_hills416.png,1017,492,1337,744,Car,0,0.638392857,0.485449735,0.23809523800000001,0.333333333
Beverly_hills416.png,902,440,1076,551,Car,0,0.606026786,0.508597884,0.130208333,0.146825397
Beverly_hills416.png,888,436,978,483,Car,0,0.62797619,0.546957672,0.066964286,0.062169312000000004
Beverly_hills416.png,787,436,869,478,Car,0,0.555803571,0.548941799,0.061011905,0.055555556
Beverly_hills416.png,708,418,811,508,Car,0,0.488467262,0.49537037,0.076636905,0.11772486800000001
Beverly_hills416.png,668,422,722,482,Car,0,0.478050595,0.51984127,0.039434524,0.079365079
Beverly_hills416.png,605,415,695,495,Car,0,0.41666666700000005,0.496031746,0.066964286,0.105820106
Beverly_hills416.png,382,402,598,597,Car,0,0.203869048,0.402777778,0.16071428599999998,0.257936508
Beverly_hills416.png,304,421,394,497,Car,0,0.19233631,0.506613757,0.067708333,0.100529101
Beverly_hills416.png,161,395,355,530,Minivan,4,0.047619048,0.43320105799999997,0.14434523800000001,0.17857142899999998
Beverly_hills416.png,600,365,621,389,Traffic Lights,5,0.439360119,0.466931217,0.015625,0.031746032
Beverly_hills416.png,652,368,673,392,Traffic Lights,5,0.478050595,0.470899471,0.015625,0.031746032
Beverly_hills416.png,378,186,589,271,Street Sign,1,0.202752976,0.191137566,0.156994048,0.112433862
Beverly_hills416.png,1176,43,1338,102,Street Sign,1,0.81547619,0.019179894,0.120535714,0.078042328
Beverly_hills416.png,1175,341,1304,437,Street Sign,1,0.826264881,0.38756613799999995,0.095982143,0.126984127
Beverly_hills416.png,753,181,818,215,Street Lamp,3,0.536830357,0.21693121699999998,0.048363095,0.044973545
Beverly_hills416.png,1025,207,1072,239,Street Lamp,3,0.745907738,0.253968254,0.034970238,0.042328042
Beverly_hills416.png,323,240,373,268,Street Lamp,3,0.22247023800000001,0.30026455,0.037202381,0.037037037
Beverly_hills416.png,390,287,429,314,Street Lamp,3,0.27678571399999996,0.36177248700000003,0.02827381,0.035714286
Beverly_hills416.png,684,230,739,273,Palm Tree,2,0.488467262,0.27579365100000003,0.040922619,0.056878307
Beverly_hills416.png,680,257,725,293,Palm Tree,2,0.48921131,0.31613756600000004,0.033482143,0.047619048
Beverly_hills370.png,108,418,466,657,Car,0,-0.052827381,0.39616402100000003,0.266369048,0.31613756600000004
Beverly_hills370.png,540,423,625,494,Car,0,0.36979166700000005,0.512566138,0.063988095,0.093915344
Beverly_hills370.png,651,422,717,479,Car,0,0.459821429,0.5218253970000001,0.049107143,0.075396825
Beverly_hills370.png,361,422,430,466,Car,0,0.242559524,0.531084656,0.052083332999999996,0.056878307
Beverly_hills370.png,300,423,343,454,Car,0,0.20721726199999999,0.540343915,0.031994048,0.041005291
Beverly_hills370.png,258,424,301,454,Car,0,0.17596726199999999,0.541005291,0.031994048,0.03968254
Beverly_hills370.png,526,175,579,218,Palm Tree,2,0.37165178600000004,0.20436507899999998,0.039434524,0.056878307
Beverly_hills370.png,449,180,513,230,Palm Tree,2,0.310267857,0.206349206,0.047619048,0.066137566
Beverly_hills370.png,530,255,575,295,Palm Tree,2,0.37760416700000005,0.310846561,0.033482143,0.052910053
Beverly_hills370.png,576,267,613,299,Palm Tree,2,0.415550595,0.333333333,0.027529762000000003,0.042328042
Beverly_hills370.png,593,312,622,338,Palm Tree,2,0.430431548,0.396825397,0.021577381,0.034391534
Beverly_hills370.png,608,327,637,351,Palm Tree,2,0.441592262,0.41666666700000005,0.021577381,0.031746032
Beverly_hills370.png,956,229,1088,270,Street Sign,1,0.6622023810000001,0.277116402,0.098214286,0.054232804
Beverly_hills370.png,883,173,983,219,Street Lamp,3,0.619791667,0.197751323,0.074404762,0.062169312000000004
Beverly_hills370.png,615,284,651,308,Street Lamp,3,0.44494047600000003,0.35978836,0.026785714,0.031746032
Beverly_hills364.png,609,405,830,589,Car,0,0.370907738,0.415343915,0.164434524,0.243386243
Beverly_hills364.png,114,416,475,664,Car,0,-0.048735119,0.385582011,0.26860119,0.329365079
Beverly_hills364.png,475,356,616,499,Minivan,4,0.302083333,0.375661376,0.10416666699999999,0.19047619
Beverly_hills364.png,399,145,466,193,Palm Tree,2,0.27306547600000003,0.161375661,0.049107143,0.063492063
Beverly_hills364.png,538,187,595,237,Palm Tree,2,0.38020833299999995,0.21626984100000002,0.041666667000000004,0.064814815
Beverly_hills364.png,499,200,551,237,Palm Tree,2,0.352678571,0.24140211600000003,0.038690476,0.048941799
Beverly_hills364.png,460,198,513,237,Palm Tree,2,0.322544643,0.236111111,0.039434524,0.051587302
Beverly_hills364.png,509,252,544,280,Palm Tree,2,0.365699405,0.31613756600000004,0.026041667,0.037037037
Beverly_hills364.png,554,257,590,285,Palm Tree,2,0.399553571,0.32076719600000003,0.026785714,0.038359788
Beverly_hills364.png,569,271,604,302,Palm Tree,2,0.410342262,0.33796296299999995,0.026041667,0.041005291
Beverly_hills364.png,601,252,637,285,Palm Tree,2,0.43489583299999995,0.311507937,0.026041667,0.04365079400000001
Beverly_hills364.png,816,240,881,274,Street Lamp,3,0.583705357,0.296296296,0.048363095,0.044973545
Beverly_hills364.png,697,275,744,302,Street Lamp,3,0.5018601189999999,0.345899471,0.034970238,0.035714286
Beverly_hills364.png,665,334,692,362,Traffic Lights,5,0.48474702399999997,0.422619048,0.020089286,0.038359788
Beverly_hills364.png,768,374,792,399,Traffic Lights,5,0.5625,0.47751322799999996,0.017857143,0.034391534
Beverly_hills402.png,639,430,729,511,Car,0,0.44196428600000004,0.517195767,0.066964286,0.105820106
Beverly_hills402.png,589,427,647,480,Car,0,0.41666666700000005,0.529761905,0.043154762,0.07010582
Beverly_hills402.png,464,416,540,488,Car,0,0.31696428600000004,0.503968254,0.056547619,0.095238095
Beverly_hills402.png,391,427,495,505,Car,0,0.25297619,0.51521164,0.077380952,0.10185185199999999
Beverly_hills402.png,122,439,491,662,Car,0,-0.045758929000000004,0.435185185,0.274553571,0.293650794
Beverly_hills402.png,764,432,815,463,Car,0,0.549479167,0.552248677,0.037946429,0.041005291
Beverly_hills402.png,810,431,870,454,Car,0,0.581473214,0.556216931,0.04389881,0.03042328
Beverly_hills402.png,814,354,850,413,Traffic Lights,5,0.5930059520000001,0.431216931,0.026785714,0.076719577
Beverly_hills402.png,725,329,752,366,Traffic Lights,5,0.5293898810000001,0.41071428600000004,0.020089286,0.048941799
Beverly_hills402.png,652,326,684,360,Traffic Lights,5,0.47321428600000004,0.41005291,0.023809524,0.044973545
Beverly_hills402.png,542,373,570,413,Traffic Lights,5,0.39360119,0.466931217,0.020833333,0.052910053
Beverly_hills402.png,317,383,346,422,Traffic Lights,5,0.225818452,0.480820106,0.021577381,0.051587302
Beverly_hills402.png,1132,8,1338,56,Street Sign,1,0.765625,-0.01984127,0.15327381,0.063492063
Beverly_hills402.png,244,319,316,347,Street Sign,1,0.154761905,0.40542328,0.053571429000000004,0.035714286
Beverly_hills402.png,106,429,191,481,Car,0,0.047247024000000006,0.5330687829999999,0.063244048,0.068783069
Beverly_hills402.png,1045,408,1092,514,Pedestrian,6,0.760044643,0.470899471,0.034970238,0.14021164
Beverly_hills402.png,1078,415,1121,517,Pedestrian,6,0.7857142859999999,0.483465608,0.032738095,0.133597884
Beverly_hills402.png,1100,417,1141,515,Pedestrian,6,0.8039434520000001,0.48677248700000003,0.030505952000000003,0.12962963
Beverly_hills402.png,904,432,925,475,Pedestrian,6,0.6648065479999999,0.544312169,0.015625,0.056878307
Beverly_hills402.png,889,429,906,483,Pedestrian,6,0.655133929,0.5330687829999999,0.01264881,0.071428571
Beverly_hills402.png,877,422,897,479,Pedestrian,6,0.646205357,0.5218253970000001,0.014136905,0.075396825
Beverly_hills402.png,843,421,865,477,Pedestrian,6,0.6190476189999999,0.521164021,0.016369048,0.074074074
Beverly_hills402.png,827,422,851,478,Pedestrian,6,0.60639881,0.523148148,0.017857143,0.07275132299999999
Beverly_hills402.png,704,195,757,232,Street Lamp,3,0.504092262,0.235449735,0.039434524,0.047619048
Beverly_hills402.png,780,273,823,305,Street Lamp,3,0.5643601189999999,0.341269841,0.031994048,0.042328042
Beverly_hills402.png,275,179,340,225,Street Lamp,3,0.180431548,0.208333333,0.048363095,0.05952381
Beverly_hills402.png,390,263,443,304,Street Lamp,3,0.27046131,0.322089947,0.039434524,0.054232804
Beverly_hills402.png,410,143,468,199,Palm Tree,2,0.28422619,0.153439153,0.043154762,0.074074074
Beverly_hills402.png,374,143,442,204,Palm Tree,2,0.253720238,0.148809524,0.050595238,0.080687831
Beverly_hills402.png,427,180,504,235,Palm Tree,2,0.2890625,0.20171957699999998,0.057291667000000004,0.07275132299999999
Beverly_hills358.png,725,429,802,490,Car,0,0.510416667,0.527116402,0.058035714,0.080687831
Beverly_hills358.png,659,422,709,474,Car,0,0.472470238,0.523809524,0.037202381,0.068783069
Beverly_hills358.png,8,427,191,498,Car,0,-0.061011905,0.517857143,0.135416667,0.093915344
Beverly_hills358.png,638,422,677,450,Minivan,4,0.4609375,0.541005291,0.029017857,0.037037037
Beverly_hills358.png,683,346,710,371,Traffic Lights,5,0.498139881,0.44246031700000005,0.020089286,0.033068783
Beverly_hills358.png,629,337,653,366,Traffic Lights,5,0.459077381,0.42791005299999996,0.017857143,0.038359788
Beverly_hills358.png,760,385,782,416,Traffic Lights,5,0.557291667,0.488756614,0.016369048,0.041005291
Beverly_hills358.png,781,285,813,338,Traffic Lights,5,0.569196429,0.34325396799999996,0.023809524,0.07010582
Beverly_hills358.png,862,354,893,401,Traffic Lights,5,0.630580357,0.439153439,0.023065476,0.06084656099999999
Beverly_hills358.png,1117,131,1213,239,Street Sign,1,0.795014881,0.10185185199999999,0.07217261900000001,0.14285714300000002
Beverly_hills358.png,1125,236,1211,318,Street Sign,1,0.8058035709999999,0.25925925899999996,0.063988095,0.108465608
Beverly_hills358.png,1142,328,1201,389,Street Sign,1,0.827752976,0.393518519,0.04389881,0.080687831
Beverly_hills358.png,71,187,215,234,Street Sign,1,0.0,0.21560846600000003,0.107142857,0.063492063
Beverly_hills358.png,906,421,948,508,Pedestrian,6,0.658482143,0.498677249,0.03125,0.116402116
Beverly_hills358.png,220,426,239,469,Pedestrian,6,0.156622024,0.536375661,0.014136905,0.056878307
Beverly_hills358.png,202,430,227,474,Pedestrian,6,0.141741071,0.53968254,0.01860119,0.058201058
Beverly_hills358.png,239,426,259,475,Pedestrian,6,0.171130952,0.532407407,0.014880952,0.064814815
