,tiff_file,layer_name,x_pixel,y_pixel,original_image,x_pixel_end,y_pixel_end
42169,StitchMICE_OHga16_4_1118_CP_FINAL_832_832_10.tif,02 Moulted,217.0,439.0,StitchMICE_OHga16_4_1118_CP_FINAL.tif,277.0,499.0
42170,StitchMICE_OHga16_4_1118_CP_FINAL_832_832_10.tif,02 Moulted,610.0,479.0,StitchMICE_OHga16_4_1118_CP_FINAL.tif,670.0,539.0
42171,StitchMICE_OHga16_4_1118_CP_FINAL_832_832_10.tif,02 Moulted,222.0,19.0,StitchMICE_OHga16_4_1118_CP_FINAL.tif,282.0,79.0
42115,StitchMICE_OHga16_4_1118_CP_FINAL_832_832_15.tif,02 Moulted,497.0,402.0,StitchMICE_OHga16_4_1118_CP_FINAL.tif,557.0,462.0
42021,StitchMICE_OHga16_4_1118_CP_FINAL_832_832_18.tif,01 Whitecoats,601.0,584.0,StitchMICE_OHga16_4_1118_CP_FINAL.tif,661.0,644.0
42064,StitchMICE_OHga16_4_1118_CP_FINAL_832_832_20.tif,02 Moulted,432.0,698.0,StitchMICE_OHga16_4_1118_CP_FINAL.tif,492.0,758.0
42049,StitchMICE_OHga16_4_1118_CP_FINAL_832_832_24.tif,02 Moulted,340.0,58.0,StitchMICE_OHga16_4_1118_CP_FINAL.tif,400.0,118.0
14481,StitchMICE_IHni16_5_1105_CP_FINAL_832_832_12.tif,02 Moulted,431.0,167.0,StitchMICE_IHni16_5_1105_CP_FINAL.tif,491.0,227.0
66017,StitchMICE_ORKhs16_2_1023_CP_FINAL_832_832_3.tif,01 Whitecoats,598.0,409.0,StitchMICE_ORKhs16_2_1023_CP_FINAL.tif,658.0,469.0
66018,StitchMICE_ORKhs16_2_1023_CP_FINAL_832_832_3.tif,01 Whitecoats,348.0,581.0,StitchMICE_ORKhs16_2_1023_CP_FINAL.tif,408.0,641.0
65978,StitchMICE_ORKhs16_2_1023_CP_FINAL_832_832_7.tif,01 Whitecoats,458.0,251.0,StitchMICE_ORKhs16_2_1023_CP_FINAL.tif,518.0,311.0
14175,StitchMICE_IHni16_4_1022_CP_FINAL_832_832_10.tif,02 Moulted,584.0,562.0,StitchMICE_IHni16_4_1022_CP_FINAL.tif,644.0,622.0
46189,StitchMICE_OHsh16_1_0930_CP_FINAL_832_832_26.tif,01 Whitecoats,207.0,171.0,StitchMICE_OHsh16_1_0930_CP_FINAL.tif,267.0,231.0
46246,StitchMICE_OHsh16_1_0930_CP_FINAL_832_832_26.tif,01 Whitecoats,346.0,449.0,StitchMICE_OHsh16_1_0930_CP_FINAL.tif,406.0,509.0
46304,StitchMICE_OHsh16_1_0930_CP_FINAL_832_832_26.tif,03 Dead Pups,88.0,462.0,StitchMICE_OHsh16_1_0930_CP_FINAL.tif,148.0,522.0
46254,StitchMICE_OHsh16_1_0930_CP_FINAL_832_832_27.tif,01 Whitecoats,607.0,157.0,StitchMICE_OHsh16_1_0930_CP_FINAL.tif,667.0,217.0
46285,StitchMICE_OHsh16_1_0930_CP_FINAL_832_832_27.tif,01 Whitecoats,335.0,25.0,StitchMICE_OHsh16_1_0930_CP_FINAL.tif,395.0,85.0
46305,StitchMICE_OHsh16_1_0930_CP_FINAL_832_832_27.tif,03 Dead Pups,192.0,612.0,StitchMICE_OHsh16_1_0930_CP_FINAL.tif,252.0,672.0
46275,StitchMICE_OHsh16_1_0930_CP_FINAL_832_832_28.tif,01 Whitecoats,469.0,260.0,StitchMICE_OHsh16_1_0930_CP_FINAL.tif,529.0,320.0
46276,StitchMICE_OHsh16_1_0930_CP_FINAL_832_832_28.tif,01 Whitecoats,442.0,175.0,StitchMICE_OHsh16_1_0930_CP_FINAL.tif,502.0,235.0
12033,StitchMICE_IHgu16_5_1105_CP_FINAL_832_832_26.tif,01 Whitecoats,237.0,352.0,StitchMICE_IHgu16_5_1105_CP_FINAL.tif,297.0,412.0
40601,StitchMICE_OHco16_4_1118_CP_FINAL_832_832_12.tif,02 Moulted,380.0,27.0,StitchMICE_OHco16_4_1118_CP_FINAL.tif,440.0,87.0
52816,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_23.tif,01 Whitecoats,-18.0,477.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,42.0,537.0
52809,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_24.tif,01 Whitecoats,423.0,795.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,483.0,855.0
52810,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_24.tif,01 Whitecoats,172.0,173.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,232.0,233.0
52781,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_25.tif,01 Whitecoats,757.0,690.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,817.0,750.0
52803,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_25.tif,01 Whitecoats,48.0,763.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,108.0,823.0
52804,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_25.tif,01 Whitecoats,120.0,459.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,180.0,519.0
52805,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_25.tif,01 Whitecoats,-3.0,398.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,57.0,458.0
52806,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_25.tif,01 Whitecoats,292.0,345.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,352.0,405.0
52808,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_25.tif,01 Whitecoats,484.0,657.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,544.0,717.0
52782,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_26.tif,01 Whitecoats,161.0,204.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,221.0,264.0
52783,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_26.tif,01 Whitecoats,215.0,409.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,275.0,469.0
52785,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_26.tif,01 Whitecoats,3.0,543.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,63.0,603.0
52786,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_26.tif,01 Whitecoats,316.0,792.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,376.0,852.0
52789,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_27.tif,01 Whitecoats,222.0,176.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,282.0,236.0
52791,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_27.tif,01 Whitecoats,196.0,759.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,256.0,819.0
52792,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_27.tif,01 Whitecoats,94.0,671.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,154.0,731.0
52793,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_27.tif,01 Whitecoats,138.0,593.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,198.0,653.0
52768,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_28.tif,01 Whitecoats,87.0,294.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,147.0,354.0
52771,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_28.tif,01 Whitecoats,392.0,147.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,452.0,207.0
52772,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_28.tif,01 Whitecoats,658.0,83.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,718.0,143.0
52748,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_29.tif,01 Whitecoats,641.0,515.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,701.0,575.0
52749,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_29.tif,01 Whitecoats,719.0,769.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,779.0,829.0
52770,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_29.tif,01 Whitecoats,274.0,200.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,334.0,260.0
52750,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_30.tif,01 Whitecoats,454.0,387.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,514.0,447.0
52680,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_31.tif,01 Whitecoats,347.0,7.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,407.0,67.0
52754,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_31.tif,01 Whitecoats,291.0,649.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,351.0,709.0
52679,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_32.tif,01 Whitecoats,695.0,418.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,755.0,478.0
52605,StitchMICE_ORKcp16_2_1023_CP_FINAL_832_832_35.tif,01 Whitecoats,421.0,192.0,StitchMICE_ORKcp16_2_1023_CP_FINAL.tif,481.0,252.0
9633,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_17.tif,01 Whitecoats,731.0,775.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,791.0,835.0
9518,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_18.tif,02 Moulted,299.0,371.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,359.0,431.0
9519,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_18.tif,02 Moulted,770.0,384.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,830.0,444.0
9523,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_18.tif,02 Moulted,104.0,244.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,164.0,304.0
9553,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_18.tif,02 Moulted,163.0,766.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,223.0,826.0
9615,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_18.tif,01 Whitecoats,155.0,133.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,215.0,193.0
9616,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_18.tif,01 Whitecoats,342.0,524.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,402.0,584.0
9617,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_18.tif,01 Whitecoats,519.0,563.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,579.0,623.0
9618,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_18.tif,01 Whitecoats,505.0,674.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,565.0,734.0
9619,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_18.tif,01 Whitecoats,706.0,772.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,766.0,832.0
9631,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_18.tif,01 Whitecoats,33.0,180.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,93.0,240.0
9632,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_18.tif,01 Whitecoats,14.0,166.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,74.0,226.0
9517,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_19.tif,02 Moulted,762.0,669.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,822.0,729.0
9606,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_19.tif,01 Whitecoats,330.0,684.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,390.0,744.0
9610,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_19.tif,01 Whitecoats,275.0,154.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,335.0,214.0
9709,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_19.tif,14 Doubles,373.0,535.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,433.0,595.0
9474,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_31.tif,02 Moulted,91.0,343.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,151.0,403.0
9563,StitchMICE_IHfl16_4_1022_CP_FINAL_832_832_31.tif,01 Whitecoats,5.0,276.0,StitchMICE_IHfl16_4_1022_CP_FINAL.tif,65.0,336.0
49247,StitchMICE_OHss16_4_1118_CP_FINAL_832_832_4.tif,02 Moulted,755.0,639.0,StitchMICE_OHss16_4_1118_CP_FINAL.tif,815.0,699.0
49242,StitchMICE_OHss16_4_1118_CP_FINAL_832_832_7.tif,02 Moulted,501.0,712.0,StitchMICE_OHss16_4_1118_CP_FINAL.tif,561.0,772.0
49243,StitchMICE_OHss16_4_1118_CP_FINAL_832_832_7.tif,02 Moulted,553.0,779.0,StitchMICE_OHss16_4_1118_CP_FINAL.tif,613.0,839.0
49026,StitchMICE_OHss16_4_1118_CP_FINAL_832_832_8.tif,01 Whitecoats,532.0,620.0,StitchMICE_OHss16_4_1118_CP_FINAL.tif,592.0,680.0
49227,StitchMICE_OHss16_4_1118_CP_FINAL_832_832_8.tif,02 Moulted,499.0,445.0,StitchMICE_OHss16_4_1118_CP_FINAL.tif,559.0,505.0
49215,StitchMICE_OHss16_4_1118_CP_FINAL_832_832_10.tif,02 Moulted,700.0,10.0,StitchMICE_OHss16_4_1118_CP_FINAL.tif,760.0,70.0
49216,StitchMICE_OHss16_4_1118_CP_FINAL_832_832_10.tif,02 Moulted,290.0,549.0,StitchMICE_OHss16_4_1118_CP_FINAL.tif,350.0,609.0
49171,StitchMICE_OHss16_4_1118_CP_FINAL_832_832_14.tif,02 Moulted,439.0,171.0,StitchMICE_OHss16_4_1118_CP_FINAL.tif,499.0,231.0
49016,StitchMICE_OHss16_4_1118_CP_FINAL_832_832_15.tif,01 Whitecoats,297.0,407.0,StitchMICE_OHss16_4_1118_CP_FINAL.tif,357.0,467.0
49156,StitchMICE_OHss16_4_1118_CP_FINAL_832_832_15.tif,02 Moulted,671.0,56.0,StitchMICE_OHss16_4_1118_CP_FINAL.tif,731.0,116.0
49265,StitchMICE_OHss16_4_1118_CP_FINAL_832_832_18.tif,03 Dead Pups,214.0,19.0,StitchMICE_OHss16_4_1118_CP_FINAL.tif,274.0,79.0
49266,StitchMICE_OHss16_4_1118_CP_FINAL_832_832_18.tif,03 Dead Pups,531.0,526.0,StitchMICE_OHss16_4_1118_CP_FINAL.tif,591.0,586.0
19504,StitchMICE_NEMdl16_3_1117_FINAL_832_832_8.tif,01 Whitecoats,374.0,18.0,StitchMICE_NEMdl16_3_1117_FINAL.tif,434.0,78.0
19505,StitchMICE_NEMdl16_3_1117_FINAL_832_832_8.tif,01 Whitecoats,605.0,54.0,StitchMICE_NEMdl16_3_1117_FINAL.tif,665.0,114.0
19506,StitchMICE_NEMdl16_3_1117_FINAL_832_832_8.tif,01 Whitecoats,453.0,155.0,StitchMICE_NEMdl16_3_1117_FINAL.tif,513.0,215.0
19507,StitchMICE_NEMdl16_3_1117_FINAL_832_832_8.tif,01 Whitecoats,474.0,204.0,StitchMICE_NEMdl16_3_1117_FINAL.tif,534.0,264.0
19508,StitchMICE_NEMdl16_3_1117_FINAL_832_832_8.tif,01 Whitecoats,523.0,337.0,StitchMICE_NEMdl16_3_1117_FINAL.tif,583.0,397.0
19509,StitchMICE_NEMdl16_3_1117_FINAL_832_832_8.tif,01 Whitecoats,545.0,322.0,StitchMICE_NEMdl16_3_1117_FINAL.tif,605.0,382.0
19510,StitchMICE_NEMdl16_3_1117_FINAL_832_832_8.tif,01 Whitecoats,597.0,480.0,StitchMICE_NEMdl16_3_1117_FINAL.tif,657.0,540.0
50431,StitchMICE_ORKce16_2_1023_CP_FINAL_832_832_18.tif,01 Whitecoats,436.0,343.0,StitchMICE_ORKce16_2_1023_CP_FINAL.tif,496.0,403.0
16177,StitchMICE_IHsc16_5_1105_CP_FINAL_832_832_5.tif,01 Whitecoats,646.0,546.0,StitchMICE_IHsc16_5_1105_CP_FINAL.tif,706.0,606.0
16176,StitchMICE_IHsc16_5_1105_CP_FINAL_832_832_6.tif,01 Whitecoats,233.0,769.0,StitchMICE_IHsc16_5_1105_CP_FINAL.tif,293.0,829.0
16184,StitchMICE_IHsc16_5_1105_CP_FINAL_832_832_8.tif,06 Hg-Juveniles,47.0,194.0,StitchMICE_IHsc16_5_1105_CP_FINAL.tif,107.0,254.0
8917,StitchMICE_IHfl16_1_0921_CP_FINAL_832_832_13.tif,01 Whitecoats,700.0,226.0,StitchMICE_IHfl16_1_0921_CP_FINAL.tif,760.0,286.0
8942,StitchMICE_IHfl16_1_0921_CP_FINAL_832_832_25.tif,01 Whitecoats,423.0,214.0,StitchMICE_IHfl16_1_0921_CP_FINAL.tif,483.0,274.0
8851,StitchMICE_IHfl16_1_0921_CP_FINAL_832_832_27.tif,01 Whitecoats,208.0,263.0,StitchMICE_IHfl16_1_0921_CP_FINAL.tif,268.0,323.0
67499,StitchMICE_ORKhy16_4_1129_CP_FINAL_832_832_7.tif,02 Moulted,337.0,662.0,StitchMICE_ORKhy16_4_1129_CP_FINAL.tif,397.0,722.0
67500,StitchMICE_ORKhy16_4_1129_CP_FINAL_832_832_7.tif,02 Moulted,731.0,675.0,StitchMICE_ORKhy16_4_1129_CP_FINAL.tif,791.0,735.0
67501,StitchMICE_ORKhy16_4_1129_CP_FINAL_832_832_7.tif,02 Moulted,742.0,735.0,StitchMICE_ORKhy16_4_1129_CP_FINAL.tif,802.0,795.0
67502,StitchMICE_ORKhy16_4_1129_CP_FINAL_832_832_7.tif,02 Moulted,265.0,618.0,StitchMICE_ORKhy16_4_1129_CP_FINAL.tif,325.0,678.0
67495,StitchMICE_ORKhy16_4_1129_CP_FINAL_832_832_9.tif,02 Moulted,15.0,177.0,StitchMICE_ORKhy16_4_1129_CP_FINAL.tif,75.0,237.0
48944,StitchMICE_OHss16_3_1104_CP_FINAL_832_832_13.tif,03 Dead Pups,202.0,57.0,StitchMICE_OHss16_3_1104_CP_FINAL.tif,262.0,117.0
48883,StitchMICE_OHss16_3_1104_CP_FINAL_832_832_14.tif,02 Moulted,733.0,460.0,StitchMICE_OHss16_3_1104_CP_FINAL.tif,793.0,520.0
48868,StitchMICE_OHss16_3_1104_CP_FINAL_832_832_16.tif,02 Moulted,224.0,180.0,StitchMICE_OHss16_3_1104_CP_FINAL.tif,284.0,240.0
48846,StitchMICE_OHss16_3_1104_CP_FINAL_832_832_17.tif,02 Moulted,133.0,217.0,StitchMICE_OHss16_3_1104_CP_FINAL.tif,193.0,277.0
48847,StitchMICE_OHss16_3_1104_CP_FINAL_832_832_17.tif,02 Moulted,468.0,518.0,StitchMICE_OHss16_3_1104_CP_FINAL.tif,528.0,578.0
48759,StitchMICE_OHss16_3_1104_CP_FINAL_832_832_18.tif,01 Whitecoats,264.0,653.0,StitchMICE_OHss16_3_1104_CP_FINAL.tif,324.0,713.0
48752,StitchMICE_OHss16_3_1104_CP_FINAL_832_832_19.tif,01 Whitecoats,253.0,509.0,StitchMICE_OHss16_3_1104_CP_FINAL.tif,313.0,569.0
48839,StitchMICE_OHss16_3_1104_CP_FINAL_832_832_19.tif,02 Moulted,155.0,511.0,StitchMICE_OHss16_3_1104_CP_FINAL.tif,215.0,571.0
48840,StitchMICE_OHss16_3_1104_CP_FINAL_832_832_19.tif,02 Moulted,524.0,672.0,StitchMICE_OHss16_3_1104_CP_FINAL.tif,584.0,732.0
48953,StitchMICE_OHss16_3_1104_CP_FINAL_832_832_19.tif,14 Doubles,579.0,666.0,StitchMICE_OHss16_3_1104_CP_FINAL.tif,639.0,726.0
48754,StitchMICE_OHss16_3_1104_CP_FINAL_832_832_20.tif,01 Whitecoats,331.0,435.0,StitchMICE_OHss16_3_1104_CP_FINAL.tif,391.0,495.0
3639,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_13.tif,01 Whitecoats,597.0,187.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,657.0,247.0
3640,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_13.tif,01 Whitecoats,415.0,716.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,475.0,776.0
3641,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_13.tif,01 Whitecoats,73.0,759.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,133.0,819.0
3626,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_14.tif,01 Whitecoats,340.0,421.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,400.0,481.0
3629,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_14.tif,01 Whitecoats,359.0,722.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,419.0,782.0
3580,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_16.tif,01 Whitecoats,122.0,579.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,182.0,639.0
3581,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_16.tif,01 Whitecoats,375.0,466.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,435.0,526.0
3582,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_16.tif,01 Whitecoats,470.0,319.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,530.0,379.0
3583,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_16.tif,01 Whitecoats,670.0,698.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,730.0,758.0
3584,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_16.tif,01 Whitecoats,795.0,641.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,855.0,701.0
3942,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_16.tif,03 Dead Pups,521.0,336.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,581.0,396.0
3469,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_17.tif,01 Whitecoats,-18.0,680.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,42.0,740.0
3471,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_17.tif,01 Whitecoats,561.0,719.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,621.0,779.0
3587,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_17.tif,01 Whitecoats,538.0,100.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,598.0,160.0
3588,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_17.tif,01 Whitecoats,754.0,89.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,814.0,149.0
3886,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_17.tif,02 Moulted,156.0,194.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,216.0,254.0
3887,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_17.tif,02 Moulted,76.0,85.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,136.0,145.0
3888,StitchMICE_FoFim16_4_1115_CP_FINAL_832_832_17.tif,02 Moulted,559.0,214.0,StitchMICE_FoFim16_4_1115_CP_FINAL.tif,619.0,274.0
83674,StitchMICE_ORKro16_4_1117_CP_FINAL_832_832_10.tif,02 Moulted,8.0,4.0,StitchMICE_ORKro16_4_1117_CP_FINAL.tif,68.0,64.0
43834,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_11.tif,01 Whitecoats,365.0,799.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,425.0,859.0
43839,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_11.tif,01 Whitecoats,-30.0,86.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,30.0,146.0
43836,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_12.tif,01 Whitecoats,85.0,673.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,145.0,733.0
43815,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_13.tif,01 Whitecoats,377.0,577.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,437.0,637.0
43796,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_14.tif,01 Whitecoats,648.0,462.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,708.0,522.0
43797,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_14.tif,01 Whitecoats,388.0,621.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,448.0,681.0
43805,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_14.tif,01 Whitecoats,162.0,56.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,222.0,116.0
43865,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_14.tif,02 Moulted,256.0,380.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,316.0,440.0
43786,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_15.tif,01 Whitecoats,19.0,340.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,79.0,400.0
43773,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_16.tif,01 Whitecoats,583.0,675.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,643.0,735.0
43774,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_16.tif,01 Whitecoats,246.0,663.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,306.0,723.0
43766,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_17.tif,01 Whitecoats,335.0,554.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,395.0,614.0
43767,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_17.tif,01 Whitecoats,18.0,789.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,78.0,849.0
43768,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_17.tif,01 Whitecoats,3.0,744.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,63.0,804.0
43769,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_17.tif,01 Whitecoats,80.0,103.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,140.0,163.0
43770,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_17.tif,01 Whitecoats,20.0,212.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,80.0,272.0
43762,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_18.tif,01 Whitecoats,392.0,61.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,452.0,121.0
43763,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_18.tif,01 Whitecoats,71.0,52.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,131.0,112.0
43764,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_18.tif,01 Whitecoats,119.0,201.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,179.0,261.0
43875,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_18.tif,03 Dead Pups,583.0,620.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,643.0,680.0
43751,StitchMICE_OHnr16_3_1022_CP_FINAL_832_832_19.tif,01 Whitecoats,701.0,624.0,StitchMICE_OHnr16_3_1022_CP_FINAL.tif,761.0,684.0
40510,StitchMICE_OHco16_3_1104_CP_FINAL_832_832_5.tif,01 Whitecoats,430.0,608.0,StitchMICE_OHco16_3_1104_CP_FINAL.tif,490.0,668.0
40501,StitchMICE_OHco16_3_1104_CP_FINAL_832_832_6.tif,01 Whitecoats,121.0,399.0,StitchMICE_OHco16_3_1104_CP_FINAL.tif,181.0,459.0
